business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,RestaurantsReservations,Open24Hours,RestaurantsGoodForGroups,BikeParking,Corkage,DogsAllowed,OutdoorSeating,HappyHour,HasTV,NoiseLevel,DietaryRestrictions,ByAppointmentOnly,Caters,GoodForMeal,BYOBCorkage,RestaurantsCounterService,RestaurantsTableService,WheelchairAccessible,RestaurantsTakeOut,BusinessAcceptsCreditCards,AcceptsInsurance,Ambience,RestaurantsPriceRange2,Alcohol,GoodForDancing,Smoking,BestNights,BusinessAcceptsBitcoin,GoodForKids,RestaurantsDelivery,RestaurantsAttire,DriveThru,BYOB,BusinessParking,CoatCheck,Music,WiFi,AgesAllowed
jpDaJerAGFIMs-cXLQdheA,Lee's Discount Liquor,4427 E Sunset Rd,Henderson,NV,89014,36.0695268,-115.0765316,3.5,50,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'False'}","Beer, Wine & Spirits, Food","{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-23:0', 'Saturday': '9:0-23:0', 'Sunday': '9:0-21:0'}",9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-23:0,9:0-23:0,9:0-21:0,,,,True,,,,,,,,,False,,,,,,False,True,,,2,,,,,,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,,
Md6895ZtS3FA8a0pUaH6nw,America,3790 Las Vegas Blvd S,Las Vegas,NV,89109,36.102003,-115.175161,3.0,507,1,"{'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Corkage': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""'full_bar'"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'BYOBCorkage': ""'yes_free'"", 'DriveThru': 'False', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'NoiseLevel': ""u'average'""}","American (Traditional), American (New), Burgers, Breakfast & Brunch, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,True,,True,True,False,,False,,True,u'average',,,False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}",'yes_free',,,,True,True,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",2,'full_bar',,,,,True,False,'casual',False,,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,u'no',
_0x7W6fizaPP76xNBxBLAQ,Stephano's Greek & Mediterranean Grill,6115 S Fort Apache Rd,Las Vegas,NV,89148,36.0771648,-115.2986213,4.0,295,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'free'"", 'BikeParking': 'False', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'average'"", 'HasTV': 'False', 'BusinessAcceptsBitcoin': 'False', 'Alcohol': ""u'beer_and_wine'"", 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Lebanese, Restaurants, Middle Eastern, Greek, Mediterranean","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '11:0-20:0'}",10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,11:0-20:0,False,,True,False,,True,True,,False,'average',,,True,"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,,False,True,True,True,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",2,u'beer_and_wine',,,,False,True,True,'casual',,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,u'free',
O1RT7gIIFGwGE9OKS7dotA,Damiano's Pizza,2775 S Nellis Blvd,Las Vegas,NV,89121,36.139241,-115.066883,3.5,3,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False'}","Pizza, Restaurants","{'Monday': '14:0-22:0', 'Tuesday': '14:0-22:0', 'Wednesday': '14:0-22:0', 'Thursday': '14:0-22:0', 'Friday': '14:0-23:0', 'Saturday': '14:0-23:0', 'Sunday': '14:0-22:0'}",14:0-22:0,14:0-22:0,14:0-22:0,14:0-22:0,14:0-23:0,14:0-23:0,14:0-22:0,False,,,,,,False,,,u'average',,,,,,,,,True,True,,,,u'none',,,,,,True,,,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",,,u'no',
TZM4eiv3CtR9CBPtknXgDw,Sweet Chill,"Aria Resort and Casino, 3741 Las Vegas Blvd S",Las Vegas,NV,89109,36.128561,-115.1711298,3.5,19,0,"{'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Food, Desserts, Restaurants, Ice Cream & Frozen Yogurt, Sandwiches","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}",7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,,,,,,,,,,,,,,,,,,,,True,,,2,,,,,,,,,,,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,u'free',
tWasMHaS6ZD-xRhevpoqkw,Bubba Gump Shrimp,"3717 Las Vegas Blvd S, Ste 2 Q",Las Vegas,NV,89109,36.1088688032,-115.1721931901,3.5,464,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': True, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BikeParking': 'False'}","Comfort Food, Seafood, Restaurants, Southern, Cajun/Creole, American (Traditional)","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-23:0,False,,True,False,,,True,,True,u'average',,,False,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,,,,True,True,,"{'touristy': True, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",2,u'full_bar',,,,,True,False,u'casual',,,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,u'free',
NFi_YKPTjznrJPb_FAQM_Q,Crepes and More,3570 S Las Vegas Blvd,Las Vegas,NV,89109,36.1161559,-115.1750576,4.0,5,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True'}","Creperies, Restaurants",,,,,,,,,False,,True,,,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,True,True,,,,,,,,,,False,,,,,,,,
xpCBsOqICPNtcR07qOL0bw,Carl's Jr Restaurants,4815 Spring Mountain Rd,Las Vegas,NV,89102,36.1260493,-115.2070164,2.5,22,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'HasTV': 'False', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'Caters': 'False', 'NoiseLevel': ""'quiet'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1'}","Restaurants, Fast Food, Burgers","{'Monday': '9:0-8:30', 'Tuesday': '9:0-8:30', 'Wednesday': '9:0-8:30', 'Thursday': '9:0-8:30', 'Friday': '9:0-8:30', 'Saturday': '9:0-8:30', 'Sunday': '9:0-8:30'}",9:0-8:30,9:0-8:30,9:0-8:30,9:0-8:30,9:0-8:30,9:0-8:30,9:0-8:30,False,,True,True,,,False,,False,'quiet',,,False,,,,,,True,True,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",1,u'none',,,,,True,False,u'casual',,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,'no',
CK62JZi0UY5JeHHQyf0ffQ,Jalapeno Grill,"5201 W Charleston Blvd, Ste 110",Las Vegas,NV,89146,36.1588302,-115.2111936,3.0,3,1,"{'GoodForKids': 'True', 'RestaurantsPriceRange2': '1'}","Mexican, Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,True,,,,,,,,,
MMc-8By6BkMs3E8U44OntQ,Monte Carlo Poker Room,3770 Las Vegas Blvd S,Las Vegas,NV,89109,36.1046092,-115.1760289,4.0,10,0,"{'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsPriceRange2': '3', 'Alcohol': ""'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'NoiseLevel': ""u'average'"", 'HasTV': 'True'}","Nightlife, Bars, Beer, Wine & Spirits, Casinos, Food, Arts & Entertainment","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,True,,True,False,,,False,,True,u'average',,,,,,,,,False,True,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",3,'full_bar',,,,,False,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,
PDIh1lVtKlUqPJROXYJQvQ,FIX,"Bellagio Las Vegas, 3600 S Las Vegas Blvd",Las Vegas,NV,89109,36.1138449002,-115.1753912051,3.5,658,1,"{'NoiseLevel': ""u'loud'"", 'RestaurantsTakeOut': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '3', 'Corkage': 'True', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'BYOBCorkage': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'BusinessAcceptsBitcoin': 'False', 'Caters': 'False', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""'dressy'"", 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'Alcohol': ""'full_bar'"", 'RestaurantsReservations': 'True'}","American (New), Bars, Restaurants, Nightlife, Steakhouses, Seafood","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '16:0-23:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-0:0'}",17:0-22:0,17:0-22:0,17:0-22:0,16:0-23:0,17:0-23:0,17:0-23:0,17:0-0:0,True,,True,False,True,,False,,True,u'loud',,,False,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",'no',,,,False,True,,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}",3,'full_bar',,,,False,False,False,'dressy',,,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}",,,u'free',
F5BCXUpQpCRPeFmWnQmSJA,Grape Vine Cafe,"7501 W Lake Mead Blvd, Ste 120",Las Vegas,NV,89128,36.1945947597,-115.2587036032,4.5,148,1,"{'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'GoodForDancing': 'False', 'Smoking': ""u'outdoor'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""'average'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsReservations': 'True', 'Music': ""{'dj': False}"", 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'CoatCheck': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'True'}","Restaurants, Nightlife, Italian, Bars, Mediterranean, Wine Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}",0:0-0:0,11:30-21:0,11:30-21:0,11:30-21:30,11:30-22:0,11:30-22:0,11:30-21:0,True,,True,True,,True,True,True,True,'average',,,True,"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,,True,True,True,True,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",2,u'beer_and_wine',False,u'outdoor',"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}",False,False,False,u'casual',,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,{'dj': False},u'free',
2oSmaFSi0GSDPTOHOKeQHQ,P-Dub's BBQ,3528 South Maryland Pkwy,Las Vegas,NV,89169,36.1256442093,-115.1349692792,3.0,8,1,"{'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False'}","Barbeque, Restaurants",,,,,,,,,False,,True,,,,,,,,,,,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,,,True,,,,,,,,,,True,False,,,,,,,,
lHbFwqgVSaI8ahKL2Ua5dw,Pho 777,8090 S Durango Dr,Las Vegas,NV,89113,36.0420917,-115.2787875,3.5,3,0,"{'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False'}","Restaurants, Vietnamese",,,,,,,,,,,True,,,,False,,,,,,,,,,,,True,True,,,2,,,,,,True,,'casual',,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,
lUSAupdaVSoEaUO63RdPZA,Yummy China,7045 W Ann Rd,Las Vegas,NV,89130,36.2618942,-115.2476783,3.5,64,0,"{'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'quiet'"", 'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Chinese, Restaurants","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:30'}",11:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,11:0-22:0,11:0-22:0,11:0-21:30,True,,True,True,,,False,,False,u'quiet',,,True,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,,,,True,True,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",2,u'none',,,,,True,True,u'casual',,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,u'no',
uHUcYpGlcdlu5m7oiZGY6w,Max's Restaurant,1290 E Flamingo Rd,Las Vegas,NV,89119,36.114859,-115.136639,3.0,411,1,"{'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'HasTV': 'True'}","Filipino, Breakfast & Brunch, Asian Fusion, Restaurants, Seafood","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '10:0-21:0'}",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,10:0-21:0,False,,True,True,,,False,,True,u'average',,,True,"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}",,,,,True,True,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",2,u'beer_and_wine',,,,False,True,False,u'casual',,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,u'free',
qVDxLomC3jhTnSNSSVlBVw,Buzz'd,"3061 S Las Vegas Blvd, Ste 1-A",Las Vegas,NV,89109,36.1314994,-115.1641624,4.0,16,1,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True'}","Bars, Food, Nightlife, Coffee & Tea","{'Monday': '11:0-3:0', 'Tuesday': '11:0-3:0', 'Wednesday': '11:0-3:0', 'Thursday': '11:0-3:0', 'Friday': '11:0-6:0', 'Saturday': '11:0-6:0', 'Sunday': '12:0-6:0'}",11:0-3:0,11:0-3:0,11:0-3:0,11:0-3:0,11:0-6:0,11:0-6:0,12:0-6:0,False,,True,,,,,,,,,,,,,,,,True,True,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",1,,,,,,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",'no',
